"authors","year","title","doi","kingdom","taxa_res_modelled","num_taxa","time_modelled","time_projected","time_integrated","fossil_modelling","fossil_validation","additional_evidence_integration","additional_evidence","geographic_scale"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-787000,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-14700,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-12900,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Orriols F.A.; Escoriza D.",2023,"MOLECULAR BIOGEOGRAPHY AND NICHE CLIMATIC DIVERSIFICATION OF SAND LIZARDS LACERTA AGILIS WITH SPECIAL EMPHASIS ON THE HISTORY OF THE PYRENEAN POPULATIONS","","Animalia","species",1,0,-8300,FALSE,FALSE,FALSE,TRUE,"molecular phylogeny","regional"
"Chiarenza A.A.; Waterson A.M.; Schmidt D.N.; Valdes P.J.; Yesson C.; Holroyd P.A.; Collinson M.E.; Farnsworth A.; Nicholson D.B.; Varela S.; Barrett P.M.",2023,"100 MILLION YEARS OF TURTLE PALEONICHE DYNAMICS ENABLE THE PREDICTION OF LATITUDINAL RANGE SHIFTS IN A WARMING WORLD","10.1016/j.cub.2022.11.056","Animalia","clade",1,-50000000,-69000000,TRUE,TRUE,FALSE,FALSE,NA,"global"
"Chiarenza A.A.; Waterson A.M.; Schmidt D.N.; Valdes P.J.; Yesson C.; Holroyd P.A.; Collinson M.E.; Farnsworth A.; Nicholson D.B.; Varela S.; Barrett P.M.",2023,"100 MILLION YEARS OF TURTLE PALEONICHE DYNAMICS ENABLE THE PREDICTION OF LATITUDINAL RANGE SHIFTS IN A WARMING WORLD","10.1016/j.cub.2022.11.056","Animalia","clade",1,-50000000,-89000000,TRUE,TRUE,FALSE,FALSE,NA,"global"
"Chiarenza A.A.; Waterson A.M.; Schmidt D.N.; Valdes P.J.; Yesson C.; Holroyd P.A.; Collinson M.E.; Farnsworth A.; Nicholson D.B.; Varela S.; Barrett P.M.",2023,"100 MILLION YEARS OF TURTLE PALEONICHE DYNAMICS ENABLE THE PREDICTION OF LATITUDINAL RANGE SHIFTS IN A WARMING WORLD","10.1016/j.cub.2022.11.056","Animalia","clade",1,-50000000,-36000000,TRUE,TRUE,FALSE,FALSE,NA,"global"
"MÃ©ndez A.L.; Sassone A.B.; Bonasora M.G.; Emshwiller E.",2023,"A POPULATION GENETIC LEVEL APPROACH TO ENDEMIC SPECIES OF OXALIS SECTION PALMATIFOLIAE OXALIDACEAE IN PATAGONIA","10.1080/14772000.2023.2224790","Plantae","clade",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"population genetics","regional"
"Castro-Souza R.A.; Sobral-Souza T.; Rabelo L.M.; Zefa E.; Ferreira R.L.",2023,"PERSISTING WHILE CHANGING OVER TIME MODELLING THE HISTORICAL BIOGEOGRAPHIC OF CAVE CRICKETS ORTHOPTERA GRYLLOIDEA IN NEOTROPICS","10.1017/S0266467422000529","Animalia","genus",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"continental"
"Castro-Souza R.A.; Sobral-Souza T.; Rabelo L.M.; Zefa E.; Ferreira R.L.",2023,"PERSISTING WHILE CHANGING OVER TIME MODELLING THE HISTORICAL BIOGEOGRAPHIC OF CAVE CRICKETS ORTHOPTERA GRYLLOIDEA IN NEOTROPICS","10.1017/S0266467422000529","Animalia","genus",1,0,-6000,FALSE,FALSE,FALSE,FALSE,NA,"continental"
"Carvalho T.L.; Cordeiro J.; Nornberg B.; Schmitz H.J.; Robe L.J.",2023,"INTEGRATIVE TAXONOMY AND EVOLUTIONARY ECOLOGY OF THE ANTHOPHILOUS DROSOPHILA LUTZII SPECIES COMPLEX DIPTERA DROSOPHILIDAE PROVIDE EVIDENCE FOR RANGE EXPANSION OF DROSOPHILA ALEI","10.1163/1876312X-bja10044","Animalia","species",8,0,-150000,FALSE,FALSE,FALSE,TRUE,"genetics, morphometrics","regional"
"Silva F.P.; Da Silva L.G.; Semedo T.B.F.; Santos T.C.M.; Lopes G.P.; Montes M.A.; Garbino G.S.T.",2023,"PLEISTOCENE DISTRIBUTION OF MACCONNELL S BAT PHYLLOSTOMIDAE SUGGESTS INTERMITTENT CONNECTIONS BETWEEN AMAZONIA AND ATLANTIC FOREST","10.12933/therya-23-2219","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Silva F.P.; Da Silva L.G.; Semedo T.B.F.; Santos T.C.M.; Lopes G.P.; Montes M.A.; Garbino G.S.T.",2023,"PLEISTOCENE DISTRIBUTION OF MACCONNELL S BAT PHYLLOSTOMIDAE SUGGESTS INTERMITTENT CONNECTIONS BETWEEN AMAZONIA AND ATLANTIC FOREST","10.12933/therya-23-2219","Animalia","species",1,0,-120000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"SÃ¡nchez-GonzÃ¡lez L.A.; Cayetano H.; Prieto-Torres D.A.; Rojas-Soto O.R.; Navarro-SigÃ¼enza A.G.",2023,"THE ROLE OF ECOLOGICAL AND GEOGRAPHICAL DRIVERS OF LINEAGE DIVERSIFICATION IN THE SQUIRREL CUCKOO PIAYA CAYANA IN MEXICO A MITOCHONDRIAL DNA PERSPECTIVE","10.1007/s10336-022-02008-w","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"mitochondrial DNA","regional"
"SÃ¡nchez-GonzÃ¡lez L.A.; Cayetano H.; Prieto-Torres D.A.; Rojas-Soto O.R.; Navarro-SigÃ¼enza A.G.",2023,"THE ROLE OF ECOLOGICAL AND GEOGRAPHICAL DRIVERS OF LINEAGE DIVERSIFICATION IN THE SQUIRREL CUCKOO PIAYA CAYANA IN MEXICO A MITOCHONDRIAL DNA PERSPECTIVE","10.1007/s10336-022-02008-w","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"mitochondrial DNA","regional"
"SÃ¡nchez-GonzÃ¡lez L.A.; Cayetano H.; Prieto-Torres D.A.; Rojas-Soto O.R.; Navarro-SigÃ¼enza A.G.",2023,"THE ROLE OF ECOLOGICAL AND GEOGRAPHICAL DRIVERS OF LINEAGE DIVERSIFICATION IN THE SQUIRREL CUCKOO PIAYA CAYANA IN MEXICO A MITOCHONDRIAL DNA PERSPECTIVE","10.1007/s10336-022-02008-w","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,TRUE,"mitochondrial DNA","regional"
"Hao Q.; Liu H.; Cheng Y.; Song Z.",2023,"THE LGM REFUGIA OF DECIDUOUS OAK AND DISTRIBUTION DEVELOPMENT SINCE THE LGM IN CHINA","10.1007/s11430-021-9981-9","Plantae","species",6,0,-6000,FALSE,FALSE,FALSE,TRUE,"phylogeography, land use data","regional"
"Hao Q.; Liu H.; Cheng Y.; Song Z.",2023,"THE LGM REFUGIA OF DECIDUOUS OAK AND DISTRIBUTION DEVELOPMENT SINCE THE LGM IN CHINA","10.1007/s11430-021-9981-9","Plantae","species",6,0,-21000,FALSE,FALSE,FALSE,TRUE,"phylogeography, land use data","regional"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-21000,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-17200,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-14300,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-12200,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-9900,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-8200,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-6200,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-4200,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"DivÃ­Å¡ek J.; VeÄeÅ™a M.; Welk E.; Danihelka J.; ChytrÃ½ K.; Douda J.; ChytrÃ½ M.",2022,"ORIGIN OF THE CENTRAL EUROPEAN STEPPE FLORA INSIGHTS FROM PALAEODISTRIBUTION MODELLING AND MIGRATION SIMULATIONS","10.1111/ecog.06293","Plantae","species",83,0,-2100,FALSE,FALSE,FALSE,TRUE,"migration simulations","continental"
"Leonardi M.; Boschin F.; Boscato P.; Manica A.",2022,"FOLLOWING THE NICHE THE DIFFERENTIAL IMPACT OF THE LAST GLACIAL MAXIMUM ON FOUR EUROPEAN UNGULATES","10.1038/s42003-022-03993-7","Animalia","species",4,-27250,-9600,TRUE,TRUE,FALSE,FALSE,NA,"continental"
"Leonardi M.; Boschin F.; Boscato P.; Manica A.",2022,"FOLLOWING THE NICHE THE DIFFERENTIAL IMPACT OF THE LAST GLACIAL MAXIMUM ON FOUR EUROPEAN UNGULATES","10.1038/s42003-022-03993-7","Animalia","species",4,-27250,-9600,TRUE,TRUE,FALSE,FALSE,NA,"continental"
"Leonardi M.; Boschin F.; Boscato P.; Manica A.",2022,"FOLLOWING THE NICHE THE DIFFERENTIAL IMPACT OF THE LAST GLACIAL MAXIMUM ON FOUR EUROPEAN UNGULATES","10.1038/s42003-022-03993-7","Animalia","species",4,-27250,-9600,TRUE,TRUE,FALSE,FALSE,NA,"continental"
"Leonardi M.; Boschin F.; Boscato P.; Manica A.",2022,"FOLLOWING THE NICHE THE DIFFERENTIAL IMPACT OF THE LAST GLACIAL MAXIMUM ON FOUR EUROPEAN UNGULATES","10.1038/s42003-022-03993-7","Animalia","species",4,-27250,-9600,TRUE,TRUE,FALSE,FALSE,NA,"continental"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-21000,-6000,FALSE,TRUE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-21000,-21000,FALSE,TRUE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-21000,-130000,FALSE,TRUE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-10500,-6000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-10500,-21000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Ferreiro A.M.; Soibelzon E.; Pinotti J.D.; Poljak S.; Chiappero M.B.",2022,"RECONSTRUCTING THE DISTRIBUTION OF CHACOAN BIOTA FROM CURRENT AND PAST EVIDENCE THE CASE OF THE SOUTHERN THREE BANDED ARMADILLO TOLYPEUTES MATACUS DESMAREST 1804","10.1007/s10914-022-09627-3","Animalia","species",1,-10500,-130000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Zhang X.-L.; Alvarez F.; Whiting M.J.; Qin X.-D.; Chen Z.-N.; Wu Z.-J.",2022,"CLIMATE CHANGE AND DISPERSAL ABILITY JOINTLY AFFECTS THE FUTURE DISTRIBUTION OF CROCODILE LIZARDS","10.3390/ani12202731","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-44950000,-44950000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-28450000,-28450000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-19485000,-19485000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-13665000,-13665000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-8330000,-8330000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"Li W.-C.; Huang J.; Chen L.-L.; Spicer R.A.; Li S.-F.; Liu J.; Gao Y.; Wu F.-X.; Farnsworth A.; Valdes P.J.; Zhou Z.-K.; Su T.",2022,"PODOCARPIUM FABACEAE FROM THE LATE EOCENE OF CENTRAL TIBETAN PLATEAU AND ITS BIOGEOGRAPHIC IMPLICATION","10.1016/j.revpalbo.2022.104745","Plantae","genus",1,-3940000,-3940000,TRUE,TRUE,FALSE,TRUE,"fossil morphometrics","regional"
"McCulloch R.D.; Mathiasen P.; Premoli A.C.",2022,"PALAEOECOLOGICAL EVIDENCE OF POLLEN MORPHOLOGICAL CHANGES A CLIMATE CHANGE ADAPTATION STRATEGY","10.1016/j.palaeo.2022.111157","Plantae","species",2,0,-6000,FALSE,FALSE,TRUE,TRUE,"pollen","regional"
"McCulloch R.D.; Mathiasen P.; Premoli A.C.",2022,"PALAEOECOLOGICAL EVIDENCE OF POLLEN MORPHOLOGICAL CHANGES A CLIMATE CHANGE ADAPTATION STRATEGY","10.1016/j.palaeo.2022.111157","Plantae","species",2,0,-21000,FALSE,FALSE,TRUE,TRUE,"pollen","regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4500,-1000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-2000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-3000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-4000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-5000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-6000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-7000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Krzyzanska M.; Hunt H.V.; Crema E.R.; Jones M.K.",2022,"MODELLING THE POTENTIAL ECOLOGICAL NICHE OF DOMESTICATED BUCKWHEAT IN CHINA ARCHAEOLOGICAL EVIDENCE ENVIRONMENTAL CONSTRAINTS AND CLIMATE CHANGE","10.1007/s00334-021-00856-9","Plantae","species",1,-4000,-8000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Brooke C.F.; Marean C.W.; Wren C.D.; Fritz H.; Venter J.A.",2022,"USING FUNCTIONAL GROUPS TO PREDICT THE SPATIAL DISTRIBUTION OF LARGE HERBIVORES ON THE PALAEO AGULHAS PLAIN SOUTH AFRICA DURING THE LAST GLACIAL MAXIMUM","10.1002/jqs.3430","Animalia","biome",5,-21000,-21000,TRUE,TRUE,FALSE,FALSE,NA,"local"
"Han L.X.; Jin Y.; Zhang J.L.; Li X.L.; Chung M.Y.; Herrando-Moraira S.; Kawahara T.; Yukawa T.; Chung S.-W.; Chung J.M.; Kim Y.-D.; LÃ³pez-Pujol J.; Chung M.G.; Tian H.Z.",2022,"PHYLOGEOGRAPHY OF THE ENDANGERED ORCHIDS CYPRIPEDIUM JAPONICUM AND CYPRIPEDIUM FORMOSANUM IN EAST ASIA DEEP DIVERGENCE AT INFRA AND INTERSPECIFIC LEVELS","10.1002/tax.12710","Plantae","species",2,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","local"
"Castro-Bonilla M.A.; Bueno M.L.; Romano P.S.R.; Dutra V.F.; Fregonezi J.N.; Garcia F.C.P.",2022,"SPECIES DELIMITATION OF THE ATLANTIC FOREST ENDEMIC INGA SUBNUDA LEGUMINOSAE CAESALPINIOIDEAE MIMOSOID CLADE SUBSPECIES BASED ON MORPHOLOGICAL ECOLOGICAL AND PALAEOECOLOGICAL DATA","10.1600/036364422X16512564801551","Plantae","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"morphometrics","regional"
"Castro-Bonilla M.A.; Bueno M.L.; Romano P.S.R.; Dutra V.F.; Fregonezi J.N.; Garcia F.C.P.",2022,"SPECIES DELIMITATION OF THE ATLANTIC FOREST ENDEMIC INGA SUBNUDA LEGUMINOSAE CAESALPINIOIDEAE MIMOSOID CLADE SUBSPECIES BASED ON MORPHOLOGICAL ECOLOGICAL AND PALAEOECOLOGICAL DATA","10.1600/036364422X16512564801551","Plantae","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"morphometrics","regional"
"Castro-Bonilla M.A.; Bueno M.L.; Romano P.S.R.; Dutra V.F.; Fregonezi J.N.; Garcia F.C.P.",2022,"SPECIES DELIMITATION OF THE ATLANTIC FOREST ENDEMIC INGA SUBNUDA LEGUMINOSAE CAESALPINIOIDEAE MIMOSOID CLADE SUBSPECIES BASED ON MORPHOLOGICAL ECOLOGICAL AND PALAEOECOLOGICAL DATA","10.1600/036364422X16512564801551","Plantae","species",1,0,-130000,FALSE,FALSE,FALSE,TRUE,"morphometrics","regional"
"Poli P.; Guiller A.; Lenoir J.",2022,"COUPLING FOSSIL RECORDS AND TRADITIONAL DISCRIMINATION METRICS TO TEST HOW GENETIC INFORMATION IMPROVES SPECIES DISTRIBUTION MODELS OF THE EUROPEAN BEECH FAGUS SYLVATICA","10.1007/s10342-021-01437-1","Plantae","species",1,0,-6000,FALSE,FALSE,TRUE,TRUE,"genetics","regional"
